#,Zerpmon,Types,,White Move #1,Dmg,Type,ID,%,White Move #2,Dmg,Type,ID,%,Gold Move #1,Dmg,Type,ID,%,Gold Move #2,Dmg,Type,ID,%,Purple Move,Stars,ID,%,Purple Move #2,Stars,ID,%,Blue Move,ID,%,Miss,ID,%,NFToken ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Tectonix,Fairy,Psychic,Glittering Sweep,80,Fairy,#326,11.00%,Zen Headbutt,80,Psychic,#200,15.00%,Aura Sphere Blast,70,Psychic,#207,12.00%,Obilivion Orb,70,Dark,#297,9.00%,Shimmering Symphony,****,#338,12.00%,Shockwave Shield,****,#104,15.00%,Riftwalk,#381,12.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB3E563A400000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Geogale,Fairy,Steel,Twinkle Tackle,80,Fairy,#325,12.00%,Absolute Iron,125,Steel,#412,16.00%,Omega Steel Strike,85,Steel,#316,20.00%,,,,,0.00%,Iron Defense,**,#318,13.00%,Metallic Harden,***,#319,12.00%,Counter,#389,16.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ECACB34A50000010A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Solarith,Fire,,Flame Charge,50,Fire,#36,10.00%,Skull Bash,80,Normal,#14,10.00%,Searing Strike,55,Fire,#44,7.00%,Geode Grenade,85,Rock,#244,12.00%,Molten Maelstrom,***,#49,16.00%,Taunt and Tease,****,#32,20.00%,Evade,#375,10.00%,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EE1B105A60000010B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Pyrosphinx,Fire,Rock,Incinerate,100,Fire,#40,13.00%,Sandstorm Fury,80,Ground,#164,10.00%,Bedrock Blast,70,Rock,#243,19.00%,Flame Whirlwind,70,Fire,#45,9.00%,Ancient Power,***,#247,24.00%,,,,0.00%,Dodge,#376,12.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EFA712364000000C9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Forrestwyrm,Cosmic,Grass,Thorn Blizzard,120,Grass,#77,20.00%,Gravity Pull,50,Cosmic,#342,12.00%,Solar Storm,70,Cosmic,#351,20.00%,,,,,0.00%,Cosmic Radiation,***,#355,16.00%,Seed Scatter,***,#85,8.00%,Parry,#388,10.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E1156F465000000CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Arctigon,Dragon,Ice,Frozen Spear,80,Ice,#110,13.00%,Gale Force Barrage,125,Flying,#405,17.00%,Dimensional Shredder,85,Dragon,#280,13.00%,Crystal Crush,85,Ice,#118,18.00%,Ancient Rage,****,#284,12.00%,Ice Wall,***,#121,5.00%,Fly,#391,11.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF896D6A70000010C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Luxarose,Bug,Steel,Swarm,30,Bug,#214,11.00%,Alloy Smash,80,Steel,#433,16.00%,Extreme Speed,85,Normal,#28,11.00%,Bedrock Blast,70,Rock,#243,12.00%,Iron Defense,**,#318,16.00%,Infestation,****,#230,14.00%,Protect,#377,10.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E283CC566000000CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Pincerose,Bug,Steel,Beetle Barrage,80,Bug,#218,17.00%,Submission Slam,120,Fighting,#132,10.00%,Chrysalid Charge,70,Bug,#225,14.00%,Omega Steel Strike,85,Steel,#316,18.00%,Iron Defense,**,#318,13.00%,Metamorphosis Madness,***,#229,5.00%,Counter,#389,13.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E3F229667000000CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Nebulisk,Cosmic,Undead,Interdimensional Rift,80,Cosmic,#343,15.00%,Ethereal Blast,80,Ghost,#254,11.00%,Ghoulish Grab,40,Undead,#367,26.00%,,,,,0.00%,Death's Dominion,****,#374,22.00%,Space Time Warp,**,#354,14.00%,,,0.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E56086768000000CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Spectrapetal,Fairy,,Radiant Ray,100,Fairy,#328,27.00%,Mystic Moonbeam,120,Fairy,#329,17.00%,Pixie Power,40,Fairy,#331,8.00%,Mighty Migraine,40,Psychic,#205,7.00%,Charm Beam,**,#336,10.00%,Shimmering Symphony,****,#338,10.00%,Evade,#375,8.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E0F7CA7A80000010D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Lunalilith,Fairy,Poison,Acid Splash,80,Poison,#145,10.00%,Piercing Sparkle,125,Fairy,#413,6.00%,Noxious Eruption,85,Poison,#154,16.00%,Fairy Strike,55,Fairy,#332,18.00%,Shimmering Symphony,****,#338,14.00%,Seed Scatter,***,#85,10.00%,Withdraw,#379,13.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E6CEE3869000000CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Aquaflare,Water,,Tsunami Slam,100,Water,#58,24.00%,Aqua Jet,30,Water,#51,7.00%,Rain Dance Rush,40,Water,#61,10.00%,Extreme Speed,85,Normal,#28,10.00%,Aqua Veil,***,#67,12.00%,Taunt and Tease,****,#32,14.00%,Protect,#377,11.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E83D4096A000000CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Aquasylph,Dark,Water,Midnight Maul,80,Dark,#289,15.00%,Hydro Cannon,80,Water,#56,12.00%,Rain Dance Rush,40,Water,#61,24.00%,Torrential Tempest,70,Water,#63,9.00%,Demonic Dread,***,#301,14.00%,Aqua Veil,***,#67,14.00%,,,0.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E9AB9DA6B000000D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Aquaterror,Ghost,Water,Deathly Decimation,120,Ghost,#258,25.00%,Surf Strike,50,Water,#54,17.00%,Extreme Speed,85,Normal,#28,7.00%,Crystal Crush,85,Ice,#118,6.00%,Soul Drain,***,#265,18.00%,Frighten,*,#299,15.00%,,,0.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB19FAB6C000000D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Vinetex,Grass,Poison,Venomous Bite,50,Poison,#144,11.00%,Foliage Frenzy,50,Grass,#72,12.00%,Blossom Blast,40,Grass,#79,19.00%,Chlorophyll Charge,85,Grass,#82,8.00%,Venemous Vortex,****,#158,16.00%,Floral Fusion,****,#86,18.00%,,,0.00%,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EC8857C6D000000D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Eldereye,Grass,Poison,Photosynthesis Flare,120,Grass,#78,11.00%,Venom Nova,125,Poison,#403,6.00%,Venom Pounce,70,Poison,#153,18.00%,Flame Whirlwind,70,Fire,#45,13.00%,Seed Scatter,***,#85,16.00%,Necromancer's Grasp,***,#373,7.00%,Withdraw,#379,15.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E35083FC000000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Umbrar,Ghost,Undead,Ethereal Blast,80,Ghost,#254,21.00%,Corpse Explosion,80,Undead,#361,24.00%,Wraith Whip,70,Undead,#369,11.00%,,,,,0.00%,Necromancer's Grasp,***,#373,20.00%,Space Time Warp,**,#354,13.00%,,,0.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF6511E6F000000D4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Terrahoof,Grass,,Roots Below,125,Grass,#400,20.00%,Thorn Shot,80,Grass,#420,16.00%,Electro Ball,70,Electric,#99,10.00%,Chlorophyll Charge,85,Grass,#82,9.00%,Floral Fusion,****,#86,10.00%,Shimmering Symphony,****,#338,11.00%,Withdraw,#379,13.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E0D36EF70000000D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Hoofterror,Grass,Fairy,Magical Mist,50,Fairy,#323,10.00%,Thorn Blizzard,120,Grass,#77,13.00%,Chlorophyll Charge,85,Grass,#82,16.00%,Extreme Speed,85,Normal,#28,16.00%,Root Rend,**,#84,10.00%,Aurora Borealis,****,#356,10.00%,Protect,#377,7.00%,Miss,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E241CC071000000D6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Nebulizard,Grass,Psychic,Solar Beam,100,Grass,#75,18.00%,Reality Bend,125,Psychic,#406,12.00%,Aura Sphere Blast,70,Psychic,#207,15.00%,Venom Pounce,70,Poison,#153,10.00%,Mind Control,***,#211,16.00%,Acid Rain,***,#157,9.00%,Detect,#390,10.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E3B029172000000D7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Cryospike,Fighting,Ice,Blizzard Burst,50,Ice,#107,14.00%,Pile Drive,80,Fighting,#423,14.00%,Cross Chop,55,Fighting,#134,11.00%,,,,,0.00%,Taunt and Tease,****,#32,20.00%,Ice Wall,***,#121,20.00%,Leap,#380,10.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E51E86273000000D8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Subslice,Fighting,Ice,Subzero Slash,100,Ice,#112,15.00%,Solar Beam,100,Grass,#75,12.00%,Crystal Crush,85,Ice,#118,22.00%,Cross Chop,55,Fighting,#134,15.00%,Guard Up,***,#139,10.00%,,,,0.00%,Backflip,#378,13.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E68CE3374000000D9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Vulcansun,Fighting,Flying,Suplex Slam,80,Fighting,#127,12.00%,Feather Hurricane,50,Flying,#179,20.00%,Whirlwind Whack,70,Flying,#189,13.00%,Extreme Speed,85,Normal,#28,10.00%,Brave Bird,***,#193,12.00%,Steel Plague,****,#320,15.00%,Leap,#380,5.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E7FB40475000000DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Luminape,Fire,Normal,Heat Wave,50,Fire,#35,10.00%,Head Kick,70,Normal,#13,23.00%,Fairy Strike,55,Fairy,#332,16.00%,,,,,0.00%,Burn Up,**,#48,18.00%,Thought Scramble,****,#212,23.00%,,,0.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E9699D576000000DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Galaxape,Cosmic,Fire,Flame Charge,50,Fire,#36,24.00%,,,,,0.00%,Solar Storm,70,Cosmic,#351,22.00%,Electro Ball,70,Electric,#99,16.00%,Cosmic Radiation,***,#355,18.00%,Burn Up,**,#48,8.00%,,,0.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EAD7FA677000000DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Shadragon,Dark,Dragon,World-ending Fire,120,Dragon,#276,18.00%,Abyssal Annihilation,120,Dark,#293,14.00%,Obilivion Orb,70,Dark,#297,15.00%,Supernova,70,Dragon,#279,15.00%,Ancient Rage,****,#284,8.00%,Nocturnal Nightmare,****,#302,7.00%,Fly,#391,13.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E266278A90000010E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Flairi,Fire,,Blaze Kick,30,Fire,#33,22.00%,Head Kick,70,Normal,#13,12.00%,Jet Strike,55,Normal,#26,11.00%,,,,,0.00%,Screech,***,#31,25.00%,Taunt and Tease,****,#32,20.00%,,,0.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E1996FE4F000000B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Infernotile,Dragonling,Fire,Inferno Blitz,80,Fire,#37,35.00%,Dragonfire Fury,80,Dragon,#271,12.00%,Blaze Rush,40,Dragon,#277,10.00%,Ember Wheel,40,Fire,#43,9.00%,Molten Maelstrom,***,#49,24.00%,,,,,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E4BEE10C100000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Infernizard,Dragonling,Fire,Napalm,125,Fire,#398,18.00%,Fire Ball,80,Fire,#418,20.00%,Supernova,70,Dragon,#279,11.00%,Dimensional Shredder,85,Dragon,#280,17.00%,Fire Cloak,*,#47,8.00%,Molten Maelstrom,***,#49,5.00%,Fly,#391,11.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E5079813100000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Jeltee,Fairy,,Glittering Sweep,80,Fairy,#326,15.00%,Twinkle Tackle,80,Fairy,#325,12.00%,Fairy Strike,55,Fairy,#332,13.00%,Heavenly Hurricane,85,Fairy,#334,19.00%,Screech,***,#31,16.00%,Dreamy Haze,*,#335,8.00%,Detect,#390,6.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E307CCF50000000B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Jelplume,Electric,Fairy,Enchanted Mist,100,Fairy,#327,20.00%,Thunder Strike,50,Electric,#89,9.00%,Electro Ball,70,Electric,#99,11.00%,Shockwave Smash,85,Electric,#100,8.00%,Shockwave Shield,****,#104,18.00%,Thunderous Roar,***,#103,10.00%,Detect,#390,8.00%,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E62D3E1C200000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Jelkoi,Electric,Fairy,Piercing Sparkle,125,Fairy,#413,10.00%,Mystic Moonbeam,120,Fairy,#329,13.00%,Extreme Speed,85,Normal,#28,12.00%,Electro Ball,70,Electric,#99,14.00%,Shockwave Shield,****,#104,20.00%,Magnet Wave,**,#102,5.00%,Counter,#389,6.00%,,#1,20.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E675F523200000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Grootile,Fire,,Flame Charge,50,Fire,#36,20.00%,Midnight Maul,80,Dark,#289,11.00%,Searing Strike,55,Fire,#44,12.00%,Infernal Explosion,85,Fire,#46,9.00%,Taunt and Tease,****,#32,16.00%,Molten Maelstrom,***,#49,10.00%,Mirage,#383,12.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E4762A051000000B6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Moltile,Dark,Fire,Gemstone Missile,80,Rock,#235,23.00%,Magma Blast,80,Fire,#38,11.00%,Obilivion Orb,70,Dark,#297,17.00%,Flame Whirlwind,70,Fire,#45,25.00%,Burn Up,**,#48,12.00%,,,,,,,,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E79B9B2C300000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Emberwhisker,Dark,Fire,Darkness Plunge,125,Dark,#411,15.00%,Fireball Storm,120,Fire,#42,22.00%,Night Terror,70,Ghost,#261,12.00%,Ghostly Guillotine,85,Ghost,#262,10.00%,Dark Whispers,**,#300,15.00%,Demonic Dread,***,#301,8.00%,,,,,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E7E45233300000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Hoot,Flying,,Wing Gust,30,Flying,#177,11.00%,Bramble Barrage,80,Grass,#73,11.00%,Dive Tackle,40,Flying,#187,13.00%,Snuggle Tackle,70,Normal,#27,15.00%,Taunt and Tease,****,#32,20.00%,Feathered Fling,****,#194,10.00%,Evade,#375,10.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E5E487152000000B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Parroox,Flying,Grass,Aerial Assault,80,Flying,#181,19.00%,Frost Nova,80,Ice,#109,21.00%,Blossom Blast,40,Grass,#79,15.00%,Telepathic Tempest,85,Psychic,#208,22.00%,Petal Dance,*,#83,6.00%,Feathered Fling,****,#194,6.00%,,,,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E909F83C400000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Forrestican,Flying,Grass,Gale Force Barrage,125,Flying,#405,17.00%,Roots Below,125,Grass,#400,18.00%,Crystal Crush,85,Ice,#118,14.00%,Drenching Downpour,85,Water,#64,14.00%,Petal Dance,*,#83,7.00%,Seed Scatter,***,#85,6.00%,Fly,#391,6.00%,,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E952AF43400000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Bolt,Electric,,Spark Discharge,30,Electric,#87,17.00%,Thunderbolt Blitz,120,Electric,#96,15.00%,Electro Ball,70,Electric,#99,8.00%,Extreme Speed,85,Normal,#28,7.00%,Thunderous Roar,***,#103,16.00%,Taunt and Tease,****,#32,14.00%,Dodge,#376,11.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E752E4253000000B8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Jolteel,Dark,Electric,Volt Tackle,30,Electric,#88,15.00%,Thunderbolt Blitz,120,Electric,#96,23.00%,Eclipse Eruption,55,Dark,#296,13.00%,Extreme Speed,85,Normal,#28,14.00%,Confuse Ray,*,#29,15.00%,Thunderous Roar,***,#103,10.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EA78554C50000012A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Nebulash,Dark,Electric,Voltage Overload,125,Electric,#401,17.00%,Arc Lightning,80,Electric,#421,15.00%,Extreme Speed,85,Normal,#28,14.00%,Obilivion Orb,70,Dark,#297,11.00%,Surge Shield,*,#101,10.00%,Shockwave Shield,****,#104,15.00%,,,,,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E03880444000001A9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Dragtile,Dragonling,,Rampage,80,Dragon,#272,20.00%,Flame Cannon,100,Fire,#39,32.00%,Blaze Rush,40,Dragon,#277,5.00%,Digging Strike,55,Ground,#170,6.00%,Ancient Rage,****,#284,12.00%,Gust,*,#281,15.00%,,,0.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E8C141354000000B9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Draketail,Dragonling,,Tailwhip,50,Dragon,#270,15.00%,Dragonfire Fury,80,Dragon,#271,23.00%,Ember Wheel,40,Fire,#43,15.00%,Supernova,70,Dragon,#279,8.00%,Ancient Power,***,#247,20.00%,Ancient Rage,****,#284,8.00%,,,,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EBE6B25C60000012B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Dragoon,Dragonling,,Whitefire,125,Dragon,#410,19.00%,Obliterating Breath,120,Dragon,#275,10.00%,Flame Whirlwind,70,Fire,#45,12.00%,Tremor Shake,70,Ground,#171,13.00%,Dragon's Roar,***,#283,11.00%,Gust,*,#281,13.00%,Block,#394,11.00%,,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E1A6DD545000001AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Taurflame,Fire,,Blackout Strike,50,Dark,#287,15.00%,Clap Slap,45,Normal,#8,11.00%,Obilivion Orb,70,Dark,#297,11.00%,Darkness Plunge,125,Dark,#411,17.00%,Molten Maelstrom,***,#49,16.00%,Burn Up,**,#48,12.00%,Protect,#377,7.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EA2F9E455000000BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Pyroeye,Dark,Fire,Abyssal Annihilation,120,Dark,#293,21.00%,Dark Pulse,30,Dark,#285,14.00%,Umbral Uppercut,40,Dark,#295,11.00%,Flame Whirlwind,70,Fire,#45,20.00%,Dark Whispers,**,#300,8.00%,Guard Up,***,#139,16.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ED550F6C70000012C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Blazikare,Dark,Fire,Darkness Plunge,125,Dark,#411,12.00%,Fatal Sneak Attack,125,Fighting,#395,18.00%,Incinerate,100,Fire,#40,15.00%,Close Combat,85,Fighting,#136,9.00%,Guard Up,***,#139,10.00%,Molten Maelstrom,***,#49,10.00%,Backflip,#378,5.00%,,#1,21.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EC2F696360000019B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Diggie,Rock,,Power Dig,50,Ground,#161,11.00%,Rocky Rampage,100,Rock,#237,16.00%,Digging Strike,55,Ground,#170,10.00%,Geode Grenade,85,Rock,#244,12.00%,Sandstorm Shield,****,#176,20.00%,Gravel Grind,*,#245,9.00%,Burrow,#385,12.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB9DFB556000000BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Terratide,Ground,Rock,Boulder Barrage,50,Rock,#234,17.00%,Earthquake,100,Ground,#165,15.00%,Zap Cannon,80,Electric,#91,17.00%,Suplex Slam,80,Fighting,#127,21.00%,Sand Pit Trap,***,#175,14.00%,,,,,,,,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EEC36C7C80000012D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Goloar,Ground,Rock,Cataclysm,125,Ground,#404,13.00%,Quantum Steel Quake,120,Steel,#311,18.00%,Bedrock Blast,70,Rock,#243,15.00%,Fissure Quake,85,Ground,#172,17.00%,Sand Pit Trap,***,#175,10.00%,Ancient Power,***,#247,4.00%,Burrow,#385,4.00%,,#1,19.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ED9DC67370000019C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Dreptile,Dragonling,,Dragonfire Fury,80,Dragon,#271,29.00%,Wyrm Whirlwind,30,Dragon,#268,11.00%,Blaze Rush,40,Dragon,#277,5.00%,,,,,0.00%,Dragon's Roar,***,#283,30.00%,Ancient Rage,****,#284,13.00%,,,0.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EE38B5263000000C8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Dregatail,Dark,Dragonling,Dragonfire Fury,80,Dragon,#271,27.00%,Dark Energy Blast,100,Dark,#291,13.00%,Eternal Nightfall,85,Dark,#298,14.00%,Blaze Rush,40,Dragon,#277,26.00%,Dragon's Roar,***,#283,7.00%,,,,,,,,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E031C98C90000012E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Nebugon,Dark,Dragonling,Whitefire,125,Dragon,#410,14.00%,Meteoric Impact,125,Rock,#408,17.00%,Obilivion Orb,70,Dark,#297,15.00%,Eternal Nightfall,85,Dark,#298,15.00%,Dragon's Roar,***,#283,8.00%,Ancient Rage,****,#284,6.00%,Fly,#391,4.00%,,#1,21.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF0C238380000019D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Glorbus,Cosmic,,Celestial Strike,30,Cosmic,#340,19.00%,,,,,0.00%,Solar Storm,70,Cosmic,#351,14.00%,Aurora Blast,55,Cosmic,#350,15.00%,Cosmic Radiation,***,#355,25.00%,Mind Control,***,#211,17.00%,,,0.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EE7AB5758000000BD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Cubus,Cosmic,Psychic,Flame Cannon,100,Fire,#39,13.00%,Hydro Cannon,80,Water,#56,18.00%,Aura Sphere Blast,70,Psychic,#207,15.00%,Electro Ball,70,Electric,#99,15.00%,Aurora Borealis,****,#356,10.00%,Charm Beam,**,#336,12.00%,,,,Miss,#1,17.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E1A0269CA0000012F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Cosmicloom,Cosmic,Psychic,Dimensional Lazer,125,Cosmic,#396,20.00%,Reality Bend,125,Psychic,#406,12.00%,Interstellar Impact,85,Cosmic,#352,16.00%,Crystal Crush,85,Ice,#118,11.00%,Aurora Borealis,****,#356,7.00%,Cosmic Radiation,***,#355,7.00%,Riftwalk,#381,5.00%,,#1,22.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E07A809390000019E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Lito,Fighting,,Fists of Fury,80,Fighting,#128,8.00%,Pile Drive,80,Fighting,#423,7.00%,Close Combat,85,Fighting,#136,13.00%,Eclipse Eruption,55,Dark,#296,10.00%,Kung Fu Confusion,****,#140,16.00%,Guard Up,***,#139,19.00%,Backflip,#378,14.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EFE912859000000BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Solarlynx,Fighting,Psychic,Inferno Blitz,80,Fire,#37,15.00%,Teleport Strike,80,Psychic,#199,19.00%,Aura Sphere Blast,70,Psychic,#207,15.00%,Close Combat,85,Fighting,#136,18.00%,Courageous Roar,**,#138,9.00%,Kung Fu Confusion,****,#140,5.00%,Thought Scramble,#212,9.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E30E83ACB00000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
